metric,increment,resource,mean,stddev,data_points
latency_99,0,network,3253.5999999999999,31.953716528754523,"[3213.0, 3249.0, 3230.0, 3272.0, 3304.0]"
latency_99,20,cpu,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_99,20,disk,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_99,20,network,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_99,40,cpu,3307.5999999999999,86.256825816859276,"[3231.0, 3456.0, 3288.0, 3343.0, 3220.0]"
latency_99,40,disk,6022.0,3466.260982672828,"[12953.0, 4306.0, 4226.0, 4210.0, 4415.0]"
latency_99,40,network,3338.4000000000001,127.09461042860944,"[3344.0, 3422.0, 3414.0, 3421.0, 3091.0]"
latency_99,60,cpu,3335.1999999999998,77.646377893627459,"[3373.0, 3213.0, 3296.0, 3349.0, 3445.0]"
latency_99,60,disk,8971.2000000000007,2174.794923665218,"[13308.0, 7781.0, 8071.0, 7635.0, 8061.0]"
latency_99,60,network,3361.8000000000002,42.23458298598436,"[3289.0, 3419.0, 3366.0, 3356.0, 3379.0]"
latency_99,80,cpu,3416.1999999999998,134.280899609736,"[3522.0, 3623.0, 3266.0, 3320.0, 3350.0]"
latency_99,80,disk,4780.3999999999996,5922.4854444734601,"[13363.0, 10539.0, 0, 0, 0]"
latency_99,80,network,3359.0,152.4230953628747,"[3394.0, 3143.0, 3480.0, 3228.0, 3550.0]"
latency_50,0,cpu,3029.5999999999999,53.60820832671056,"[2978.0, 2988.0, 2995.0, 3111.0, 3076.0]"
latency_50,0,disk,3029.5999999999999,53.60820832671056,"[2978.0, 2988.0, 2995.0, 3111.0, 3076.0]"
latency_50,0,network,3029.5999999999999,53.60820832671056,"[2978.0, 2988.0, 2995.0, 3111.0, 3076.0]"
latency_50,20,cpu,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_50,20,disk,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_50,20,network,0.0,0.0,"[0, 0, 0, 0, 0]"
latency_50,40,cpu,3094.8000000000002,48.424787041348985,"[3095.0, 3172.0, 3041.0, 3119.0, 3047.0]"
latency_50,40,disk,3934.1999999999998,60.157792512691152,"[4023.0, 3869.0, 3866.0, 3969.0, 3944.0]"
latency_50,40,network,3035.8000000000002,83.929494219850994,"[3108.0, 3102.0, 3101.0, 2952.0, 2916.0]"
latency_50,60,cpu,3103.0,44.004545219783829,"[3111.0, 3034.0, 3080.0, 3125.0, 3165.0]"
latency_50,60,disk,7123.8000000000002,189.4649307919542,"[7277.0, 7173.0, 7177.0, 7239.0, 6753.0]"
latency_50,60,network,3012.0,108.19611822981452,"[2873.0, 2975.0, 2939.0, 3164.0, 3109.0]"
latency_50,80,cpu,3073.0,45.66836979792469,"[3117.0, 3010.0, 3090.0, 3120.0, 3028.0]"
latency_50,80,disk,4097.1999999999998,5019.3158657330987,"[10423.0, 10063.0, 0, 0, 0]"
latency_50,80,network,3050.5999999999999,58.448609906481089,"[3076.0, 2979.0, 3036.0, 3013.0, 3149.0]"
percent requests within 60,0,cpu,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,0,disk,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,0,network,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,20,cpu,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,20,disk,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,20,network,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,40,cpu,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,40,disk,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,40,network,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,60,cpu,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,60,disk,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,60,network,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,80,cpu,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,80,disk,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
percent requests within 60,80,network,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
