metric,increment,resource,mean,stddev,data_points
latency,0,cpu,2751.3604999999998,38.193500000000085,"[2789.554, 2713.167]"
latency,0,disk,2751.3604999999998,38.193500000000085,"[2789.554, 2713.167]"
latency,0,network,2751.3604999999998,38.193500000000085,"[2789.554, 2713.167]"
latency,20,cpu,2869.8729999999996,168.36500000000001,"[2701.508, 3038.238]"
latency,20,disk,8116.143,5283.5990000000002,"[13399.742, 2832.544]"
latency,20,network,2756.7574999999997,16.029499999999871,"[2740.728, 2772.787]"
rps,0,cpu,0.36499999999999999,0.0050000000000000044,"[0.36, 0.37]"
rps,0,disk,0.36499999999999999,0.0050000000000000044,"[0.36, 0.37]"
rps,0,network,0.36499999999999999,0.0050000000000000044,"[0.36, 0.37]"
rps,20,cpu,0.34999999999999998,0.01999999999999999,"[0.37, 0.33]"
rps,20,disk,0.20999999999999999,0.13999999999999999,"[0.07, 0.35]"
rps,20,network,0.35999999999999999,0.0,"[0.36, 0.36]"
latency_50,0,cpu,0.0,0.0,"[0, 0]"
latency_50,0,disk,0.0,0.0,"[0, 0]"
latency_50,0,network,0.0,0.0,"[0, 0]"
latency_50,20,cpu,0.0,0.0,"[0, 0]"
latency_50,20,disk,0.0,0.0,"[0, 0]"
latency_50,20,network,0.0,0.0,"[0, 0]"
percent requests within 100,0,cpu,0.0,0.0,"[0.0, 0.0]"
percent requests within 100,0,disk,0.0,0.0,"[0.0, 0.0]"
percent requests within 100,0,network,0.0,0.0,"[0.0, 0.0]"
percent requests within 100,20,cpu,0.0,0.0,"[0.0, 0.0]"
percent requests within 100,20,disk,0.0,0.0,"[0.0, 0.0]"
percent requests within 100,20,network,0.0,0.0,"[0.0, 0.0]"
